Date_time,RS,VEL,TMP,HUM
2018-02-04 21:00:00,0.58,1.03,13.84,84.71
2018-02-04 22:00:00,0.45,1.49,13.24,88.0
2018-02-04 23:00:00,0.43,1.15,13.4,86.29
2018-02-05 00:00:00,0.56,2.12,13.14,86.59
2018-02-05 01:00:00,0.78,1.19,12.91,88.48
2018-02-05 02:00:00,0.62,1.5,12.82,88.99
2018-02-05 03:00:00,0.97,0.98,12.67,89.48
2018-02-05 04:00:00,0.78,1.23,12.89,86.44
2018-02-05 05:00:00,0.5,0.98,12.73,86.93
2018-02-05 06:00:00,14.05,0.97,12.9,85.42
2018-02-05 07:00:00,89.53,1.33,13.32,83.5
2018-02-05 08:00:00,270.44,1.35,14.18,78.5
2018-02-05 09:00:00,333.68,0.78,15.93,69.15
2018-02-05 10:00:00,543.87,0.45,17.21,65.02
2018-02-05 11:00:00,1081.03,1.53,19.44,54.37
2018-02-05 12:00:00,634.35,2.55,19.41,55.0
2018-02-05 13:00:00,172.93,2.74,17.71,61.75
2018-02-05 14:00:00,579.78,4.21,17.62,62.47
2018-02-05 15:00:00,437.7,4.12,17.27,62.72
2018-02-05 16:00:00,231.88,3.6,16.17,67.1
2018-02-05 17:00:00,65.93,2.64,15.02,71.99
2018-02-05 18:00:00,5.4,3.24,13.99,76.05
2018-02-05 19:00:00,0.06,2.04,14.06,77.15
2018-02-05 20:00:00,0.08,1.28,13.23,86.72
2018-02-05 21:00:00,0.59,1.36,13.0,88.57
2018-02-05 22:00:00,0.55,1.58,12.56,90.56
2018-02-05 23:00:00,0.8,1.34,12.43,92.08
2018-02-06 00:00:00,0.72,0.67,12.61,91.49
2018-02-06 01:00:00,0.64,0.71,12.57,91.45
2018-02-06 02:00:00,0.55,0.65,12.27,91.82
2018-02-06 03:00:00,0.48,0.65,12.4,91.96
2018-02-06 04:00:00,0.67,0.45,12.39,92.52
2018-02-06 05:00:00,0.68,0.77,12.47,90.51
2018-02-06 06:00:00,9.31,1.68,12.13,88.84
2018-02-06 07:00:00,66.14,1.38,12.5,89.19
2018-02-06 08:00:00,200.41,1.25,13.54,83.41
2018-02-06 09:00:00,367.07,0.79,15.41,72.87
2018-02-06 10:00:00,685.95,1.71,16.69,70.15
2018-02-06 11:00:00,572.15,2.62,16.54,69.42
2018-02-06 12:00:00,312.16,1.08,16.92,66.7
2018-02-06 13:00:00,375.79,2.58,15.99,69.75
2018-02-06 14:00:00,143.47,2.06,15.29,73.8
2018-02-06 15:00:00,293.18,2.19,14.9,78.5
2018-02-06 16:00:00,148.5,3.43,14.35,76.73
2018-02-06 17:00:00,92.91,3.03,14.01,77.28
2018-02-06 18:00:00,9.35,2.15,13.56,79.58
2018-02-06 19:00:00,1.72,0.94,13.35,81.37
2018-02-06 20:00:00,0.51,1.0,12.81,90.27
2018-02-06 21:00:00,1.02,1.42,12.45,91.93
2018-02-06 22:00:00,0.89,1.04,12.5,92.96
2018-02-06 23:00:00,1.18,1.19,12.1,93.84
2018-02-07 00:00:00,0.91,1.09,12.25,93.69
2018-02-07 01:00:00,0.51,1.08,12.2,93.05
2018-02-07 02:00:00,0.08,0.96,12.11,91.4
2018-02-07 03:00:00,0.42,1.55,11.95,91.4
2018-02-07 04:00:00,0.7,1.08,11.84,91.78
2018-02-07 05:00:00,1.04,1.54,11.71,91.43
2018-02-07 06:00:00,6.83,2.02,11.69,91.37
2018-02-07 07:00:00,97.11,1.7,12.34,85.88
2018-02-07 08:00:00,245.28,1.7,13.47,79.09
2018-02-07 09:00:00,716.58,1.47,15.87,68.93
2018-02-07 10:00:00,964.31,1.79,17.55,58.09
2018-02-07 11:00:00,982.87,1.59,18.44,55.04
2018-02-07 12:00:00,1043.67,2.25,19.57,50.14
2018-02-07 13:00:00,579.29,1.15,19.71,51.88
2018-02-07 14:00:00,218.78,2.81,17.52,63.73
2018-02-07 15:00:00,487.85,2.98,18.31,60.85
2018-02-07 16:00:00,426.74,3.35,18.23,61.33
2018-02-07 17:00:00,145.81,2.5,16.82,65.1
2018-02-07 18:00:00,8.91,1.88,15.07,71.83
2018-02-07 19:00:00,0.17,0.73,14.34,77.61
2018-02-07 20:00:00,0.53,1.79,13.24,86.4
2018-02-07 21:00:00,0.43,1.0,13.32,85.98
2018-02-07 22:00:00,0.89,1.76,12.35,90.64
2018-02-07 23:00:00,0.98,0.97,12.5,90.6
2018-02-08 00:00:00,0.73,0.86,12.55,88.67
2018-02-08 01:00:00,0.75,1.93,12.28,89.39
2018-02-08 02:00:00,0.94,0.73,12.68,86.91
2018-02-08 03:00:00,0.8,1.25,12.33,87.61
2018-02-08 04:00:00,1.02,1.08,12.2,88.82
2018-02-08 05:00:00,1.04,1.35,12.2,89.01
2018-02-08 06:00:00,10.49,1.1,12.28,89.29
2018-02-08 07:00:00,112.06,1.32,12.74,86.93
2018-02-08 08:00:00,432.18,1.57,15.0,74.28
2018-02-08 09:00:00,738.19,1.97,16.43,66.3
2018-02-08 10:00:00,830.71,0.89,18.24,52.72
2018-02-08 11:00:00,973.76,1.33,19.26,49.34
2018-02-08 12:00:00,935.83,1.71,20.3,46.01
2018-02-08 13:00:00,671.8,0.83,20.85,46.72
2018-02-08 14:00:00,592.89,3.02,19.57,55.56
2018-02-08 15:00:00,798.8,3.02,20.23,53.63
2018-02-08 16:00:00,564.46,2.78,19.86,54.33
2018-02-08 17:00:00,223.68,1.26,18.89,57.71
2018-02-08 18:00:00,6.29,1.85,15.58,71.36
2018-02-08 19:00:00,0.18,2.42,14.53,75.45
2018-02-08 20:00:00,0.01,1.12,14.39,78.06
2018-02-08 21:00:00,0.16,1.35,14.05,80.49
2018-02-08 22:00:00,0.04,1.9,13.42,84.15
2018-02-08 23:00:00,0.53,1.43,13.17,86.06
2018-02-09 00:00:00,0.4,1.53,12.96,87.33
2018-02-09 01:00:00,0.3,0.78,12.84,87.43
2018-02-09 02:00:00,0.17,1.91,12.7,82.82
2018-02-09 03:00:00,0.1,0.78,12.76,81.63
2018-02-09 04:00:00,0.01,0.86,12.41,84.08
2018-02-09 05:00:00,0.01,1.25,12.01,83.07
2018-02-09 06:00:00,16.28,1.33,11.64,83.37
2018-02-09 07:00:00,213.95,1.66,12.95,73.88
2018-02-09 08:00:00,497.21,1.14,15.95,53.21
2018-02-09 09:00:00,733.59,0.41,17.69,42.82
2018-02-09 10:00:00,644.25,1.12,18.62,41.92
2018-02-09 11:00:00,1073.24,1.91,19.63,41.57
2018-02-09 12:00:00,772.68,1.27,19.88,45.4
2018-02-09 13:00:00,899.85,3.49,19.23,52.71
2018-02-09 14:00:00,977.04,4.21,19.35,52.78
2018-02-09 15:00:00,745.7,3.79,19.28,53.71
2018-02-09 16:00:00,519.13,3.81,18.69,56.86
2018-02-09 17:00:00,175.47,2.93,17.05,62.9
2018-02-09 18:00:00,11.5,2.21,15.48,69.28
2018-02-09 19:00:00,0.0,0.93,14.35,75.83
2018-02-09 20:00:00,0.19,1.49,13.78,81.21
2018-02-09 21:00:00,0.46,0.77,13.81,80.49
2018-02-09 22:00:00,0.01,1.39,13.56,80.8
2018-02-09 23:00:00,0.34,0.82,13.22,82.61
2018-02-10 00:00:00,0.23,1.29,13.13,83.13
2018-02-10 01:00:00,0.44,1.74,12.77,83.92
2018-02-10 02:00:00,0.3,1.82,12.79,81.26
2018-02-10 03:00:00,0.11,1.33,12.43,78.12
2018-02-10 04:00:00,0.15,1.22,12.22,74.88
2018-02-10 05:00:00,0.09,0.82,11.89,75.56
2018-02-10 06:00:00,10.97,1.4,11.66,71.55
2018-02-10 07:00:00,235.05,0.35,14.05,62.25
2018-02-10 08:00:00,484.33,0.34,16.37,53.48
2018-02-10 09:00:00,727.91,0.57,17.38,51.0
2018-02-10 10:00:00,802.37,1.8,18.26,48.63
2018-02-10 11:00:00,987.24,2.45,18.86,49.22
2018-02-10 12:00:00,969.27,1.0,19.65,47.76
2018-02-10 13:00:00,823.86,3.24,19.16,52.23
2018-02-10 14:00:00,913.59,4.35,18.94,54.36
2018-02-10 15:00:00,786.49,4.58,18.11,58.01
2018-02-10 16:00:00,308.07,3.1,17.22,61.52
2018-02-10 17:00:00,53.18,1.2,15.87,67.16
2018-02-10 18:00:00,4.88,2.25,14.52,72.57
2018-02-10 19:00:00,0.02,1.59,13.87,76.26
2018-02-10 20:00:00,0.03,1.1,13.51,80.28
2018-02-10 21:00:00,0.35,1.24,13.41,82.68
2018-02-10 22:00:00,0.28,1.45,12.96,85.95
2018-02-10 23:00:00,0.48,1.64,12.67,87.46
2018-02-11 00:00:00,0.8,1.95,12.21,90.23
2018-02-11 01:00:00,0.8,1.61,12.12,90.81
2018-02-11 02:00:00,0.53,1.05,12.1,88.35
2018-02-11 03:00:00,0.47,0.81,11.88,89.44
2018-02-11 04:00:00,0.65,0.88,11.15,91.53
2018-02-11 05:00:00,0.63,0.77,11.11,90.51
2018-02-11 06:00:00,3.86,1.04,11.1,88.78
2018-02-11 07:00:00,93.22,1.18,11.57,83.91
2018-02-11 08:00:00,418.16,1.18,14.12,71.2
2018-02-11 09:00:00,540.28,1.2,15.75,61.26
2018-02-11 10:00:00,869.45,0.94,17.71,53.85
2018-02-11 11:00:00,587.25,0.49,19.69,46.04
2018-02-11 12:00:00,621.67,0.75,19.55,44.38
2018-02-11 13:00:00,409.07,1.16,18.9,51.04
2018-02-11 14:00:00,663.26,2.57,18.22,57.9
2018-02-11 15:00:00,748.0,3.44,18.41,57.59
2018-02-11 16:00:00,400.65,3.32,17.39,60.2
2018-02-11 17:00:00,106.0,3.03,15.47,66.68
2018-02-11 18:00:00,12.11,2.13,14.3,72.65
2018-02-11 19:00:00,0.08,0.99,13.95,74.31
2018-02-11 20:00:00,0.03,3.0,13.51,76.6
2018-02-11 21:00:00,0.0,1.83,12.83,80.34
2018-02-11 22:00:00,0.0,1.22,12.59,81.03
2018-02-11 23:00:00,0.0,0.34,12.38,80.58
2018-02-12 00:00:00,0.0,0.74,11.85,82.87
2018-02-12 01:00:00,0.0,1.56,11.74,69.14
2018-02-12 02:00:00,0.0,1.63,11.52,65.03
2018-02-12 03:00:00,0.0,1.41,11.33,64.6
2018-02-12 04:00:00,0.04,1.83,11.4,61.78
2018-02-12 05:00:00,0.11,1.88,11.35,59.85
2018-02-12 06:00:00,8.87,1.51,11.74,57.21
2018-02-12 07:00:00,150.37,1.31,12.43,55.72
2018-02-12 08:00:00,508.62,0.83,15.26,47.47
2018-02-12 09:00:00,743.82,1.1,16.89,44.29
2018-02-12 10:00:00,947.04,1.87,18.18,38.79
2018-02-12 11:00:00,1104.33,2.84,18.96,36.43
2018-02-12 12:00:00,985.67,3.37,19.37,37.49
2018-02-12 13:00:00,966.9,3.21,19.47,40.68
2018-02-12 14:00:00,406.12,2.77,19.12,41.86
2018-02-12 15:00:00,210.73,0.73,17.94,50.88
2018-02-12 16:00:00,194.21,2.31,16.27,61.73
2018-02-12 17:00:00,110.6,2.89,15.2,67.15
2018-02-12 18:00:00,8.63,2.44,13.72,74.37
2018-02-12 19:00:00,0.0,1.19,13.55,76.13
2018-02-12 20:00:00,0.05,1.33,12.98,81.09
2018-02-12 21:00:00,0.08,0.39,12.74,82.42
2018-02-12 22:00:00,0.0,0.88,12.4,82.91
2018-02-12 23:00:00,0.88,1.38,12.37,84.8
2018-02-13 00:00:00,0.28,0.12,12.46,81.89
2018-02-13 01:00:00,0.0,1.31,11.67,83.99
2018-02-13 02:00:00,0.0,0.79,11.01,85.17
2018-02-13 03:00:00,0.0,1.32,10.76,83.35
2018-02-13 04:00:00,0.0,1.13,10.43,80.39
2018-02-13 05:00:00,0.0,1.35,9.95,79.86
2018-02-13 06:00:00,9.95,1.24,9.63,79.24
2018-02-13 07:00:00,256.06,0.84,12.94,64.94
2018-02-13 08:00:00,498.93,0.19,17.05,49.65
2018-02-13 09:00:00,746.38,0.74,18.4,43.36
2018-02-13 10:00:00,938.56,1.98,19.16,43.58
2018-02-13 11:00:00,1061.55,2.95,18.38,52.12
2018-02-13 12:00:00,491.95,1.54,18.09,54.5
2018-02-13 13:00:00,148.43,2.17,16.84,61.03
2018-02-13 14:00:00,322.87,2.65,16.03,64.31
2018-02-13 15:00:00,258.55,1.73,16.21,63.48
2018-02-13 16:00:00,181.5,2.08,16.01,64.68
2018-02-13 17:00:00,48.82,2.1,15.1,68.25
2018-02-13 18:00:00,4.94,1.68,14.31,75.96
2018-02-13 19:00:00,0.26,1.97,13.66,79.52
2018-02-13 20:00:00,0.21,1.51,13.17,82.93
2018-02-13 21:00:00,0.19,1.19,12.8,85.77
2018-02-13 22:00:00,0.46,1.95,12.62,86.8
2018-02-13 23:00:00,0.33,1.03,12.54,86.91
2018-02-14 00:00:00,0.1,1.22,12.39,85.5
2018-02-14 01:00:00,0.0,0.77,11.74,87.64
2018-02-14 02:00:00,0.0,1.05,11.76,88.01
2018-02-14 03:00:00,0.0,0.69,11.58,86.79
2018-02-14 04:00:00,0.17,0.95,11.41,85.6
2018-02-14 05:00:00,0.0,0.88,11.12,83.76
2018-02-14 06:00:00,10.14,0.77,11.01,85.21
2018-02-14 07:00:00,163.02,1.43,11.67,83.55
2018-02-14 08:00:00,493.94,1.01,14.34,71.56
2018-02-14 09:00:00,715.25,0.33,17.09,58.35
2018-02-14 10:00:00,847.52,1.35,18.48,52.0
2018-02-14 11:00:00,544.03,1.66,18.53,52.56
2018-02-14 12:00:00,680.86,3.52,17.31,60.38
2018-02-14 13:00:00,519.51,3.2,17.39,60.45
2018-02-14 14:00:00,154.28,2.61,15.48,71.92
2018-02-14 15:00:00,563.19,2.93,16.4,68.01
2018-02-14 16:00:00,91.08,2.27,14.74,76.58
2018-02-14 17:00:00,32.02,2.24,13.75,79.5
2018-02-14 18:00:00,4.87,2.17,13.32,80.59
2018-02-14 19:00:00,0.82,1.26,12.01,91.19
2018-02-14 20:00:00,0.77,1.14,12.05,91.45
2018-02-14 21:00:00,0.35,0.87,12.29,89.6
2018-02-14 22:00:00,0.31,0.32,12.4,88.25
2018-02-14 23:00:00,1.05,0.46,12.52,88.48
2018-02-15 00:00:00,1.75,0.52,12.47,87.76
2018-02-15 01:00:00,1.89,0.39,12.45,87.68
2018-02-15 02:00:00,1.47,0.88,12.15,89.78
2018-02-15 03:00:00,1.93,0.68,11.96,89.57
2018-02-15 04:00:00,2.18,0.35,12.19,87.79
2018-02-15 05:00:00,2.74,0.79,12.01,88.94
2018-02-15 06:00:00,19.14,1.21,11.78,89.56
2018-02-15 07:00:00,100.48,1.66,11.99,89.73
2018-02-15 08:00:00,172.33,1.24,12.99,83.89
2018-02-15 09:00:00,437.35,0.23,14.87,74.51
2018-02-15 10:00:00,655.39,1.09,17.18,63.41
2018-02-15 11:00:00,519.03,1.46,17.34,61.86
2018-02-15 12:00:00,349.09,1.61,17.2,60.64
2018-02-15 13:00:00,226.03,2.13,16.78,63.17
2018-02-15 14:00:00,142.1,1.59,16.26,65.15
2018-02-15 15:00:00,185.16,1.99,15.5,71.48
2018-02-15 16:00:00,212.26,2.07,15.89,68.92
2018-02-15 17:00:00,42.98,0.62,14.66,77.52
2018-02-15 18:00:00,3.64,1.95,13.38,82.94
2018-02-15 19:00:00,0.67,0.86,13.34,81.16
2018-02-15 20:00:00,0.88,0.56,13.17,86.65
2018-02-15 21:00:00,1.19,0.62,12.92,88.65
2018-02-15 22:00:00,2.02,1.77,12.52,89.26
2018-02-15 23:00:00,1.69,1.09,12.58,89.11
2018-02-16 00:00:00,1.67,0.89,12.51,89.01
2018-02-16 01:00:00,0.92,1.14,12.18,90.92
2018-02-16 02:00:00,0.51,0.54,12.26,90.48
2018-02-16 03:00:00,0.78,0.36,12.37,88.42
2018-02-16 04:00:00,0.27,0.46,12.14,89.94
2018-02-16 05:00:00,0.47,0.44,12.03,88.81
2018-02-16 06:00:00,15.56,1.09,11.75,90.9
2018-02-16 07:00:00,114.73,0.3,12.77,86.53
2018-02-16 08:00:00,212.28,0.95,14.27,75.71
2018-02-16 09:00:00,405.86,0.89,15.48,69.45
2018-02-16 10:00:00,458.61,1.12,16.64,64.29
2018-02-16 11:00:00,539.44,0.89,17.62,60.9
2018-02-16 12:00:00,367.33,2.55,16.8,65.54
2018-02-16 13:00:00,515.39,1.11,18.16,56.7
2018-02-16 14:00:00,403.13,1.56,18.42,55.24
2018-02-16 15:00:00,242.35,1.92,17.47,59.77
2018-02-16 16:00:00,152.84,0.43,16.99,63.15
2018-02-16 17:00:00,51.28,1.03,15.84,67.52
2018-02-16 18:00:00,6.76,1.97,14.68,73.13
2018-02-16 19:00:00,0.08,1.34,14.23,77.29
2018-02-16 20:00:00,0.11,1.07,13.83,80.2
2018-02-16 21:00:00,0.28,0.88,13.61,81.79
2018-02-16 22:00:00,0.54,1.15,13.18,84.46
2018-02-16 23:00:00,0.69,1.44,12.44,89.57
2018-02-17 00:00:00,0.92,1.17,12.57,88.31
2018-02-17 01:00:00,0.88,0.99,12.58,86.21
2018-02-17 02:00:00,0.29,0.95,12.28,85.09
2018-02-17 03:00:00,0.26,0.4,12.22,86.87
2018-02-17 04:00:00,0.52,0.67,12.38,85.31
2018-02-17 05:00:00,0.38,1.22,11.89,89.96
2018-02-17 06:00:00,7.68,1.23,12.03,88.86
2018-02-17 07:00:00,105.14,0.76,12.76,85.36
2018-02-17 08:00:00,164.0,0.75,13.92,77.28
2018-02-17 09:00:00,380.85,0.83,15.19,70.96
2018-02-17 10:00:00,865.86,1.95,17.05,63.37
2018-02-17 11:00:00,553.08,1.4,18.16,54.85
2018-02-17 12:00:00,210.44,1.86,17.2,59.37
2018-02-17 13:00:00,319.16,0.26,16.68,63.66
2018-02-17 14:00:00,359.69,1.38,16.6,67.58
2018-02-17 15:00:00,134.32,1.25,16.25,66.17
2018-02-17 16:00:00,95.75,2.12,14.75,73.13
2018-02-17 17:00:00,66.46,1.55,14.65,73.18
2018-02-17 18:00:00,13.28,1.83,14.1,75.11
2018-02-17 19:00:00,0.09,1.84,13.71,76.92
2018-02-17 20:00:00,0.45,1.76,13.23,83.52
2018-02-17 21:00:00,0.38,1.17,12.8,87.48
2018-02-17 22:00:00,0.57,1.35,12.47,88.18
2018-02-17 23:00:00,1.04,1.15,12.55,85.37
2018-02-18 00:00:00,0.04,0.81,12.51,84.69
2018-02-18 01:00:00,0.0,0.26,12.21,86.98
2018-02-18 02:00:00,0.06,0.53,11.79,88.58
2018-02-18 03:00:00,0.33,0.55,11.55,90.25
2018-02-18 04:00:00,0.19,0.37,11.53,89.17
2018-02-18 05:00:00,0.0,0.77,11.32,86.66
2018-02-18 06:00:00,13.3,0.9,10.86,86.8
2018-02-18 07:00:00,128.16,0.88,11.63,81.58
2018-02-18 08:00:00,359.59,1.38,13.55,71.97
2018-02-18 09:00:00,596.58,0.24,16.53,57.31
2018-02-18 10:00:00,650.65,1.12,17.86,53.02
2018-02-18 11:00:00,615.99,1.29,17.91,53.31
2018-02-18 12:00:00,396.45,0.96,18.31,55.86
2018-02-18 13:00:00,108.56,2.63,15.93,66.96
2018-02-18 14:00:00,199.72,2.54,14.95,74.91
2018-02-18 15:00:00,471.44,3.15,16.49,66.28
2018-02-18 16:00:00,151.36,3.49,14.7,72.35
2018-02-18 17:00:00,63.94,2.89,14.11,73.97
2018-02-18 18:00:00,8.39,1.75,13.54,77.46
2018-02-18 19:00:00,0.0,1.77,13.27,79.34
2018-02-18 20:00:00,0.28,2.46,12.92,80.78
2018-02-18 21:00:00,0.94,2.67,12.69,81.58
2018-02-18 22:00:00,1.13,1.78,12.76,81.27
2018-02-18 23:00:00,0.55,1.42,12.38,85.23
2018-02-19 00:00:00,0.89,0.88,11.83,91.63
2018-02-19 01:00:00,1.52,1.93,11.27,92.73
2018-02-19 02:00:00,0.93,0.51,10.89,93.0
2018-02-19 03:00:00,0.85,0.57,10.69,92.97
2018-02-19 04:00:00,0.68,1.09,10.61,92.36
2018-02-19 05:00:00,1.03,0.72,11.01,91.21
2018-02-19 06:00:00,8.68,0.67,10.99,90.98
2018-02-19 07:00:00,104.55,0.67,11.59,90.19
2018-02-19 08:00:00,270.68,0.98,12.88,84.13
2018-02-19 09:00:00,298.71,0.45,14.61,74.07
2018-02-19 10:00:00,743.13,0.55,16.98,63.23
2018-02-19 11:00:00,356.17,1.06,16.2,64.09
2018-02-19 12:00:00,74.98,2.32,14.21,72.78
2018-02-19 13:00:00,239.67,1.37,15.14,68.73
2018-02-19 14:00:00,581.88,1.39,16.0,68.62
2018-02-19 15:00:00,340.04,2.7,15.22,71.78
2018-02-19 16:00:00,200.33,2.11,13.42,82.94
2018-02-19 17:00:00,92.08,2.85,12.93,83.13
2018-02-19 18:00:00,7.06,2.41,12.25,85.49
2018-02-19 19:00:00,0.67,1.98,12.04,85.7
2018-02-19 20:00:00,0.72,1.37,11.7,88.19
2018-02-19 21:00:00,0.53,0.53,12.04,86.71
2018-02-19 22:00:00,1.24,0.65,12.16,86.3
2018-02-19 23:00:00,1.06,1.59,11.53,89.78
2018-02-20 00:00:00,1.06,0.92,11.37,90.51
2018-02-20 01:00:00,0.8,0.58,11.08,90.48
2018-02-20 02:00:00,0.94,0.84,10.98,89.74
2018-02-20 03:00:00,0.86,1.2,10.58,92.03
2018-02-20 04:00:00,0.62,1.15,10.44,91.83
2018-02-20 05:00:00,0.34,0.73,10.34,91.16
2018-02-20 06:00:00,12.02,1.09,10.51,88.99
2018-02-20 07:00:00,233.97,0.97,12.28,79.53
2018-02-20 08:00:00,396.61,0.43,15.36,63.6
2018-02-20 09:00:00,483.64,0.76,15.25,66.36
2018-02-20 10:00:00,363.34,1.58,15.62,66.38
2018-02-20 11:00:00,629.78,1.07,16.48,63.61
2018-02-20 12:00:00,290.35,1.99,16.77,62.2
2018-02-20 13:00:00,271.17,3.26,16.0,64.76
2018-02-20 14:00:00,646.62,3.41,16.94,62.25
2018-02-20 15:00:00,739.53,3.73,17.5,59.55
2018-02-20 16:00:00,418.59,3.09,16.98,62.26
2018-02-20 17:00:00,65.45,2.6,14.84,71.32
2018-02-20 18:00:00,4.78,2.63,13.54,76.55
2018-02-20 19:00:00,0.26,2.46,13.34,78.35
2018-02-20 20:00:00,0.27,0.86,12.22,83.85
2018-02-20 21:00:00,0.41,0.28,12.3,85.53
2018-02-20 22:00:00,0.07,1.59,12.29,82.31
2018-02-20 23:00:00,0.21,0.82,11.86,86.93
2018-02-21 00:00:00,0.14,0.89,11.64,88.5
2018-02-21 01:00:00,0.51,0.46,11.46,87.87
2018-02-21 02:00:00,0.53,1.16,11.11,90.94
2018-02-21 03:00:00,0.38,0.39,11.51,85.23
2018-02-21 04:00:00,0.64,0.85,11.11,90.47
2018-02-21 05:00:00,0.03,0.6,10.81,92.11
2018-02-21 06:00:00,12.55,0.87,10.46,88.78
2018-02-21 07:00:00,186.58,0.98,11.64,84.05
2018-02-21 08:00:00,547.03,1.1,15.1,68.58
2018-02-21 09:00:00,274.33,1.15,15.35,65.07
2018-02-21 10:00:00,803.58,1.25,17.62,54.98
2018-02-21 11:00:00,594.83,1.18,18.05,57.12
2018-02-21 12:00:00,379.26,3.14,16.7,60.45
2018-02-21 13:00:00,1070.71,4.35,16.86,62.26
2018-02-21 14:00:00,979.13,3.91,17.34,60.82
2018-02-21 15:00:00,724.3,3.18,17.76,59.21
2018-02-21 16:00:00,518.09,3.22,16.96,62.55
2018-02-21 17:00:00,200.77,2.36,16.43,64.36
2018-02-21 18:00:00,11.29,1.79,14.87,69.66
2018-02-21 19:00:00,0.0,0.97,13.74,75.21
2018-02-21 20:00:00,0.6,1.42,13.06,81.36
2018-02-21 21:00:00,0.32,0.61,12.89,84.08
2018-02-21 22:00:00,0.53,1.83,12.37,86.36
2018-02-21 23:00:00,0.45,1.34,12.18,87.64
2018-02-22 00:00:00,0.75,1.17,12.25,86.15
2018-02-22 01:00:00,0.43,0.41,12.31,84.02
2018-02-22 02:00:00,0.47,0.58,12.03,86.85
2018-02-22 03:00:00,0.87,1.46,11.65,88.9
2018-02-22 04:00:00,0.76,1.22,11.52,90.09
2018-02-22 05:00:00,0.79,0.3,11.04,91.35
2018-02-22 06:00:00,6.84,1.86,10.89,89.69
2018-02-22 07:00:00,52.16,1.66,10.98,87.45
2018-02-22 08:00:00,149.43,2.19,11.75,80.05
2018-02-22 09:00:00,323.68,1.72,12.35,80.69
2018-02-22 10:00:00,610.99,1.17,14.31,71.58
2018-02-22 11:00:00,665.66,1.88,15.46,67.34
2018-02-22 12:00:00,236.57,1.87,15.34,67.68
2018-02-22 13:00:00,228.27,1.9,15.35,65.84
2018-02-22 14:00:00,479.69,2.63,15.82,65.41
2018-02-22 15:00:00,393.13,3.12,15.01,69.18
2018-02-22 16:00:00,300.22,2.86,15.31,67.23
2018-02-22 17:00:00,79.36,3.13,13.99,73.45
2018-02-22 18:00:00,5.04,2.79,12.74,78.83
2018-02-22 19:00:00,0.62,2.82,12.29,78.68
2018-02-22 20:00:00,0.06,0.86,12.03,83.19
2018-02-22 21:00:00,0.41,0.69,11.7,86.93
2018-02-22 22:00:00,0.87,1.51,11.21,91.24
2018-02-22 23:00:00,1.05,1.21,11.23,91.38
2018-02-23 00:00:00,0.99,0.76,11.59,88.21
2018-02-23 01:00:00,1.22,1.44,11.05,91.3
2018-02-23 02:00:00,1.08,0.57,11.26,90.54
2018-02-23 03:00:00,0.63,1.28,11.16,89.61
2018-02-23 04:00:00,0.38,1.09,10.97,89.2
2018-02-23 05:00:00,0.73,0.3,10.95,89.92
2018-02-23 06:00:00,13.73,1.17,10.81,89.6
2018-02-23 07:00:00,131.54,1.52,10.88,91.81
2018-02-23 08:00:00,265.59,1.11,12.41,85.41
2018-02-23 09:00:00,258.12,1.54,13.12,78.46
2018-02-23 10:00:00,323.19,0.93,13.67,76.48
2018-02-23 11:00:00,284.57,0.73,14.52,69.94
2018-02-23 12:00:00,629.9,2.3,15.7,65.01
2018-02-23 13:00:00,1017.43,3.55,16.5,60.74
2018-02-23 14:00:00,967.97,3.91,16.9,60.25
2018-02-23 15:00:00,640.3,3.43,16.68,60.89
2018-02-23 16:00:00,533.31,3.57,16.81,61.35
2018-02-23 17:00:00,218.6,2.89,15.69,64.84
2018-02-23 18:00:00,7.46,2.47,13.13,74.17
2018-02-23 19:00:00,0.08,0.67,12.68,79.24
2018-02-23 20:00:00,0.4,1.89,12.03,85.02
2018-02-23 21:00:00,0.45,1.89,11.4,87.07
2018-02-23 22:00:00,1.07,1.41,11.38,87.06
2018-02-23 23:00:00,0.87,0.75,11.68,83.95
2018-02-24 00:00:00,0.78,1.06,11.78,82.5
2018-02-24 01:00:00,0.5,0.79,11.23,86.33
2018-02-24 02:00:00,0.73,1.15,11.28,86.27
2018-02-24 03:00:00,0.4,1.09,10.99,88.94
2018-02-24 04:00:00,0.63,0.81,10.71,91.06
2018-02-24 05:00:00,0.8,0.63,10.48,92.58
2018-02-24 06:00:00,11.71,0.78,10.77,89.34
2018-02-24 07:00:00,55.44,1.27,10.85,87.64
2018-02-24 08:00:00,184.91,0.88,11.67,83.27
2018-02-24 09:00:00,279.3,1.16,12.68,78.84
2018-02-24 10:00:00,292.68,1.74,12.57,83.58
2018-02-24 11:00:00,615.82,2.52,13.52,76.98
2018-02-24 12:00:00,449.62,1.47,14.16,75.05
2018-02-24 13:00:00,761.65,2.63,15.15,68.33
2018-02-24 14:00:00,333.79,1.11,15.09,67.08
2018-02-24 15:00:00,532.1,2.05,15.82,63.09
2018-02-24 16:00:00,589.0,3.39,15.88,62.05
2018-02-24 17:00:00,203.84,2.85,14.98,63.5
2018-02-24 18:00:00,14.69,1.9,13.21,69.8
2018-02-24 19:00:00,0.0,1.53,12.14,73.57
2018-02-24 20:00:00,0.1,1.99,11.83,75.68
2018-02-24 21:00:00,0.03,1.21,11.13,84.27
