Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-01 23:00:00,1.3,1.5853158,1.4046709835529327,1.415000706911087
2016-11-02 00:00:00,0.1,1.0112219999999994,0.9849442318081856,0.841810829937458
2016-11-02 01:00:00,0.8,0.0612289,0.39218636602163315,0.24376210570335388
2016-11-02 02:00:00,0.5,0.5794995000000002,0.761057898402214,0.5853034034371376
2016-11-02 03:00:00,0.3,0.41332470000000004,0.5574067533016205,0.32729025185108185
2016-11-02 04:00:00,0.1,0.3226652,0.3721776232123375,0.49239617586135864
2016-11-02 05:00:00,0.6,0.22009840000000003,0.22529388964176178,0.2349139004945755
2016-11-02 06:00:00,0.7,0.7392947000000001,0.6944770216941833,0.5110041350126266
2016-11-02 07:00:00,0.3,1.0233298000000002,0.811589241027832,0.6619557738304138
2016-11-02 08:00:00,1.0,0.8888527999999999,0.6201550215482712,1.0136472210288048
2016-11-02 09:00:00,1.6,1.5982212,1.4769335836172104,2.2153992354869843
2016-11-02 10:00:00,1.5,2.2550686,2.155581548810005,1.8252459168434143
2016-11-02 11:00:00,1.7,2.392340999999999,2.2002088129520416,1.8059455454349518
2016-11-02 12:00:00,0.7,2.7870871999999998,2.7495136857032776,3.0410220623016357
2016-11-02 13:00:00,6.2,2.1767504000000004,2.7419702410697937,6.509539425373077
2016-11-02 14:00:00,5.6,6.455502800000002,6.371151924133301,6.965167343616486
2016-11-02 15:00:00,8.0,5.819161299999999,5.546579718589783,5.7318034172058105
2016-11-02 16:00:00,7.8,7.379265899999998,7.377553224563599,7.782400488853455
2016-11-02 17:00:00,7.0,6.8669394,6.5915350914001465,6.777383208274841
2016-11-02 18:00:00,4.5,5.966592999999999,5.767868399620056,5.879736363887787
2016-11-02 19:00:00,3.6,3.8295855000000003,3.5324325263500214,3.720669150352478
2016-11-02 20:00:00,3.2,3.1383546,2.709849178791046,2.9654240012168884
2016-11-02 21:00:00,2.2,2.6826817000000003,2.209111601114273,2.6506227850914
2016-11-02 22:00:00,2.4,1.8871714000000006,1.4299601912498474,1.6836260855197906
2016-11-02 23:00:00,0.9,1.8965659000000001,1.7285135239362717,1.846743956208229
2016-11-03 00:00:00,0.4,0.730336,0.7308583706617355,0.6616930514574051
2016-11-03 01:00:00,0.4,0.2178245000000002,0.4056371748447418,0.6670140847563744
2016-11-03 02:00:00,0.2,0.33263430000000027,0.46128442883491516,0.5553992539644241
2016-11-03 03:00:00,1.0,0.11401860000000003,0.3280084803700447,0.3449118286371231
2016-11-03 04:00:00,0.9,0.8968109999999999,0.9742954596877098,0.6495848894119263
2016-11-03 05:00:00,0.3,0.8038336,0.8116485178470612,0.5408203080296516
2016-11-03 06:00:00,0.1,0.4593669000000001,0.328606478869915,0.30165208876132965
2016-11-03 07:00:00,0.5,0.5255457000000001,0.30853839218616486,0.36070360243320465
2016-11-03 08:00:00,0.2,1.0075892,0.8398121148347855,0.9887870326638222
2016-11-03 09:00:00,1.4,0.7801087,0.7921331003308296,1.1851671785116196
2016-11-03 10:00:00,2.4,1.9574252,1.9962413012981415,2.16110797226429
2016-11-03 11:00:00,2.1,2.8687501999999996,2.8528766334056854,2.2064756602048874
2016-11-03 12:00:00,2.4,2.9632627000000005,2.6411309838294983,1.924440711736679
2016-11-03 13:00:00,4.9,3.4895893999999994,3.154423177242279,2.4494804441928864
2016-11-03 14:00:00,5.1,5.6331952,5.239708721637726,5.1893057227134705
2016-11-03 15:00:00,5.7,5.5897317000000015,5.298803150653839,5.4032022356987
2016-11-03 16:00:00,3.0,5.7776587,5.491101980209351,5.568774998188019
2016-11-03 17:00:00,3.5,3.1791709000000004,3.505814015865326,2.645423859357834
2016-11-03 18:00:00,2.2,3.2861164000000005,3.412923216819763,3.4182280898094177
2016-11-03 19:00:00,0.3,2.0492880000000007,2.309954345226288,2.2582850754261017
2016-11-03 20:00:00,0.7,0.5034186000000002,1.1215970143675804,0.6804060190916061
