Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-17 16:00:00,616.0,554.5153400000002,569.4761824607849,699.3608615398407
2016-11-17 17:00:00,356.0,391.113503,352.51444870233536,448.5979513525963
2016-11-18 08:00:00,226.0,313.45097099999987,363.2573442161083,239.65663544833663
2016-11-18 09:00:00,540.0,391.083359,460.39239889383316,508.45040929317474
2016-11-18 10:00:00,752.0,698.322416,798.756682932377,865.1457923054696
2016-11-18 11:00:00,970.0,841.4647780000001,846.9234708547592,895.6423478722572
2016-11-18 12:00:00,937.0,975.0788299999997,1020.6217505931855,1069.2653754353523
2016-11-18 13:00:00,1020.0,888.8518740000001,854.3653066754342,928.0356755256654
2016-11-18 14:00:00,902.0,872.1738369999999,892.5606058239937,970.1084761023525
2016-11-18 15:00:00,732.0,686.6232989999999,690.5886593461038,765.0471616387367
2016-11-18 16:00:00,483.0,496.03175099999976,528.8002953529358,567.7916416525842
2016-11-18 17:00:00,246.0,296.40703799999983,272.99160450696945,299.1218072772026
2016-11-19 08:00:00,290.0,228.99403900000004,284.4472733736038,155.35546696931127
2016-11-19 09:00:00,392.0,419.5935819999999,518.9178717732431,507.42105162143713
2016-11-19 10:00:00,572.0,577.483626,587.0885728001596,566.3210587501526
2016-11-19 11:00:00,811.0,729.570377,706.6055740714073,687.6769900918007
2016-11-19 12:00:00,971.0,866.4200000000002,873.7775621414186,857.0528021454812
2016-11-19 13:00:00,1068.0,912.2869910000001,911.3519948720932,899.2502076625825
2016-11-19 14:00:00,985.0,883.7674260000001,900.4100695848466,886.7707207202913
2016-11-19 15:00:00,833.0,713.6411360000001,759.1479954123497,717.0508062243463
2016-11-19 16:00:00,642.0,531.1967660000003,606.3288130164148,502.7219633460045
2016-11-19 17:00:00,272.0,376.43942599999997,394.46091771125793,297.30546724796295
2016-11-20 08:00:00,157.0,215.157716,192.23069655895242,123.50322116166357
2016-11-20 09:00:00,574.0,285.381817,399.12860295176506,486.6518469154835
2016-11-20 10:00:00,868.0,664.088373,841.2715001106262,898.578981280327
2016-11-20 11:00:00,1022.0,876.7466549999998,934.0957778096199,1071.5028686523438
2016-11-20 12:00:00,1106.0,991.5033419999997,1045.6532428264618,1137.8353590369225
2016-11-20 13:00:00,1099.0,1001.9496570000003,1024.5763747096064,1088.812811434269
2016-11-20 14:00:00,1013.0,920.209238,917.856919527054,1004.2280713915826
2016-11-20 15:00:00,863.0,757.0318740000001,791.5544166564943,880.9883176684381
2016-11-20 16:00:00,648.0,553.2962690000003,606.7104696035386,706.5793868899347
2016-11-20 17:00:00,382.0,361.8984540000001,375.8330546617508,451.1810578107834
2016-11-21 08:00:00,429.0,278.7163030000001,228.0532320290804,249.96246042847642
2016-11-21 09:00:00,656.0,483.918447,629.9808738827708,780.4560877084732
2016-11-21 10:00:00,866.0,726.7250889999999,824.0592556595802,1032.7225306034088
2016-11-21 11:00:00,1010.0,910.7652309999997,944.987055361271,1089.4238936305046
2016-11-21 12:00:00,1097.0,1009.4550470000003,1032.6133933663368,1197.8585372567175
2016-11-21 13:00:00,1085.0,1007.431223,1019.8949843645096,1170.070124745369
2016-11-21 14:00:00,1003.0,909.394233,913.8200647830963,1106.088293612003
2016-11-21 15:00:00,861.0,754.0974330000001,786.7282054424287,979.4744222760202
